record_id,pitching_role,pitch_result,innings_pitched,pitches,batters_faced,strikeouts,walks,hit_batters,hits_allowed,singles,doubles,triples,home_runs,runs_allowed,earned_runs,fly_outs,ground_outs,line_outs,stolen_bases_allowed,wild_pitches,balks,remarks
102217,CL,S,0.1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(S, 2)"
102220,SP,W,6.0,82,20,3,2,0,1,1,0,0,0,1,0,2,7,2,0,1,0,"(W, 3-1)"
102176,RP,"",1.0,22,5,0,0,0,1,1,0,0,0,2,0,1,2,1,0,0,0,""
102180,SP,L,5.0,96,23,3,1,1,7,5,2,0,0,2,2,3,3,2,1,1,0,"(L, 7-7)"
102195,CL,"",1.0,14,5,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,""
102198,RP,"",2.0,25,7,2,0,0,1,0,0,0,1,1,1,2,1,1,0,0,0,""
102259,RP,"",2.2,42,12,1,0,0,4,0,1,1,2,4,4,2,2,2,0,1,0,""
102273,SP,L,3.0,76,17,2,1,1,6,4,1,0,1,4,4,1,4,2,0,0,0,"(L, 4-8)"
102275,CL,"",0.1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
102276,RP,"",2.0,27,7,1,0,0,2,1,0,0,1,1,1,1,2,0,0,0,0,""
102230,CL,"",1.0,21,5,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,""
102246,SP,W,7.0,109,25,7,1,0,3,2,0,0,1,2,2,2,8,3,0,1,0,"(W, 3-4)"
102249,RP,"",1.0,10,4,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,""
102307,RP,H,0.2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(H, 5)"
102314,RP,"",1.1,44,10,1,1,0,4,3,1,0,0,3,1,2,1,0,0,0,0,""
102317,SP,W,6.0,76,23,4,2,1,2,2,0,0,0,1,1,8,5,0,0,0,0,"(W, 5-3)"
102323,CL,"",1.0,12,5,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,""
102281,CL,"",3.0,36,9,2,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,""
102282,RP,"",1.0,19,7,0,2,0,2,2,0,0,0,2,2,0,3,0,0,0,0,""
102298,SP,L,5.0,85,24,2,3,0,6,2,1,0,3,6,6,3,5,3,1,0,0,"(L, 4-8)"
102359,RP,"",1.0,10,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,""
102363,RP,"",1.0,15,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,""
102370,RP,"",1.0,26,7,1,2,0,2,2,0,0,0,2,2,0,1,0,0,0,0,""
102377,CL,"",2.0,36,9,1,1,0,2,1,0,0,1,2,2,1,4,0,0,0,0,""
102380,RP,"",2.1,32,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,""
102382,SP,L,0.2,41,9,0,2,0,4,2,1,0,1,5,3,1,2,0,0,0,0,"(L, 8-7)"
102344,RP,"",2.0,39,10,3,1,1,2,2,0,0,0,1,1,2,1,0,0,1,0,""
102346,SP,W,6.0,98,23,7,1,0,5,3,2,0,0,0,0,3,4,1,0,0,0,"(W, 10-4)"
102347,CL,"",1.0,10,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,""
102411,CL,S,1.0,14,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,"(S, 19)"
102417,RP,W,1.1,17,6,0,1,0,1,0,0,0,1,1,1,1,2,1,0,0,0,"(W, 2-2)"
102418,RP,H,1.0,12,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(H, 4)"
102431,RP,H,1.0,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"(H, 18)"
102432,SP,"",4.2,86,19,3,1,0,4,2,0,0,2,4,4,3,6,0,0,0,0,""
102388,RP,"",1.0,20,4,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,""
102397,RP,"",1.1,14,6,0,1,0,1,0,1,0,0,1,1,3,1,0,0,0,0,""
102398,CL,"",1.0,21,4,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,""
102407,SP,L,5.2,82,25,2,1,0,7,3,3,0,1,5,5,5,6,2,0,0,0,"(L, 3-2)"
102462,RP,BS,1.0,14,5,0,0,0,3,2,1,0,0,2,2,1,1,0,0,0,0,"(BS, 3)"
102465,CL,"",0.0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
102475,RP,"",1.0,13,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,""
102480,SP,"",5.0,95,22,5,2,0,5,2,2,0,1,3,3,0,8,1,0,0,0,""
102487,RP,L,1.1,23,7,1,1,0,2,1,1,0,0,1,1,0,1,1,0,0,0,"(L, 0-5)"
102440,RP,"",1.0,23,5,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,""
102447,CL,W,1.0,7,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"(W, 2-2)"
102450,RP,BS,0.2,14,4,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,"(BS, 1)"
102454,SP,"",5.0,97,23,4,2,0,6,5,0,0,1,4,4,5,2,3,0,0,0,""
102457,RP,"",0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,""
102458,RP,H,1.0,11,3,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,"(H, 7)"
102518,RP,H,0.2,17,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(H, 5)"
102523,CL,S,1.0,11,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"(S, 2)"
102535,SP,W,6.0,103,24,9,1,1,5,5,0,0,0,1,0,2,4,2,0,0,0,"(W, 7-9)"
102539,RP,H,1.1,22,8,0,1,0,2,1,0,0,1,2,1,0,4,0,0,0,0,"(H, 5)"
102488,RP,"",1.1,22,6,1,0,0,2,1,0,0,1,2,2,0,2,1,0,0,0,""
102492,RP,"",1.1,26,7,1,2,0,1,0,0,1,0,2,2,0,3,0,0,0,0,""
102494,RP,"",1.1,20,6,1,0,0,2,1,1,0,0,0,0,1,1,1,0,0,0,""
102498,SP,L,3.2,63,18,5,3,1,3,1,2,0,0,2,2,3,3,0,0,0,0,"(L, 0-1)"
102511,CL,"",1.1,22,5,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,""
102569,SP,"",7.0,105,29,8,1,0,7,5,2,0,0,1,1,1,11,1,0,0,0,""
102575,RP,L,0.1,25,5,0,0,2,1,1,0,0,0,2,2,0,2,0,0,0,0,"(L, 5-4)"
102588,CL,"",0.2,6,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,""
102547,RP,"",1.0,11,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,""
102556,RP,"",1.0,20,4,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,""
102559,RP,W,1.0,12,4,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,"(W, 4-2)"
102560,CL,S,1.0,23,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"(S, 14)"
102565,SP,"",5.0,100,21,3,2,0,4,3,1,0,0,1,1,1,7,3,0,1,0,""
102626,CL,S,1.0,11,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(S, 2)"
102627,RP,"",0.2,12,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,""
102631,RP,"",1.1,15,4,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,""
102636,SP,"",5.0,87,23,5,1,1,7,6,1,0,0,5,5,1,8,0,1,0,0,""
102638,RP,W,1.0,10,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"(W, 4-0)"
102643,RP,"",1.0,19,4,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,""
102595,SP,"",5.1,66,20,6,0,0,5,2,2,0,1,2,2,4,4,0,0,0,0,""
102597,RP,"",0.2,4,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,""
102605,RP,H,1.0,17,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(H, 12)"
102609,RP,"",1.0,11,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,""
102610,RP,"",1.0,19,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,""
102611,CL,L,1.0,21,6,1,1,0,2,2,0,0,0,1,0,0,1,1,0,0,0,"(L, 1-5)"
102613,RP,"",0.0,15,4,0,0,0,4,2,0,0,2,4,4,0,0,0,0,0,0,""
102674,RP,L,1.0,20,5,1,1,0,1,0,0,0,1,2,2,2,0,0,1,0,0,"(L, 5-2)"
102681,SP,"",6.0,93,24,6,3,2,3,2,0,0,1,2,2,3,4,1,2,0,0,""
102692,CL,"",1.0,28,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
102655,RP,H,1.0,13,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,"(H, 10)"
102656,SP,"",6.1,93,26,8,1,0,7,5,1,0,1,2,2,1,3,2,0,0,0,""
102662,RP,W,0.2,10,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"(W, 1-1)"
102668,CL,S,1.0,13,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"(S, 15)"
102726,RP,"",1.0,29,8,2,0,0,5,2,1,0,2,5,5,1,0,0,0,0,0,""
102731,SP,L,5.1,88,24,5,2,0,6,4,1,0,1,5,4,5,4,0,0,0,0,"(L, 2-3)"
102739,CL,"",1.2,14,6,2,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,""
102699,RP,"",0.1,22,5,1,1,0,3,1,1,0,1,3,3,0,0,0,0,0,0,""
102700,CL,"",1.0,24,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,""
102706,RP,H,1.1,15,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,"(H, 9)"
102711,SP,W,5.2,85,23,4,2,0,4,4,0,0,0,0,0,0,10,2,0,0,0,"(W, 6-4)"
102712,RP,"",0.2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,""
102782,SP,L,5.2,88,23,6,2,0,4,4,0,0,0,3,3,2,6,3,0,0,0,"(L, 1-10)"
102785,RP,"",0.1,14,3,0,0,0,2,1,1,0,0,1,1,0,1,0,0,0,0,""
102793,CL,"",1.2,23,6,2,0,0,1,0,0,0,1,1,1,0,3,0,0,0,0,""
102796,RP,"",0.1,17,6,0,1,0,3,1,0,1,1,5,4,0,2,0,0,0,0,""
102755,SP,W,9.0,107,33,10,1,1,5,4,0,0,1,2,2,7,5,4,0,1,0,"(W, 5-3)"
102832,RP,"",2.0,33,10,2,2,0,2,2,0,0,0,0,0,1,2,0,0,0,0,""
102838,RP,"",1.0,20,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,""
102843,CL,"",1.0,32,7,2,1,0,1,1,0,0,0,1,0,1,2,0,0,0,0,""
102850,SP,W,5.0,88,17,8,0,0,2,0,1,0,1,1,1,5,1,1,0,0,0,"(W, 2-2)"
102803,RP,"",1.0,23,6,0,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,""
102804,RP,"",1.0,9,4,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,""
102810,SP,L,5.0,85,25,2,3,0,7,5,2,0,0,10,10,3,8,2,1,0,0,"(L, 6-9)"
102816,CL,"",2.0,35,10,0,0,0,4,2,2,0,0,1,1,3,1,1,0,0,0,""
102886,RP,"",0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,""
102889,SP,"",6.2,93,26,5,1,0,4,2,0,0,2,3,2,6,5,0,0,0,0,""
102891,CL,"",0.0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,""
102895,RP,L,1.1,25,6,1,0,0,2,2,0,0,0,1,1,1,1,0,0,0,0,"(L, 2-2)"
102861,RP,BS,1.0,22,6,0,2,0,1,1,0,0,0,1,1,0,3,0,0,0,0,"(BS, 3)"
102866,CL,W,1.0,11,4,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,"(W, 3-2)"
102872,SP,"",6.0,82,22,5,1,0,4,0,2,0,2,2,2,5,4,3,0,0,0,""
102874,RP,"",1.0,13,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,""
102935,RP,"",0.1,27,7,1,1,0,5,1,1,0,3,6,6,0,0,0,0,1,0,""
102938,RP,"",1.0,15,4,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,""
102939,SP,L,6.0,83,23,1,0,0,5,3,2,0,0,2,2,9,5,3,1,0,0,"(L, 5-3)"
102945,CL,"",0.2,5,3,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,""
102911,SP,W,5.0,61,19,4,3,0,2,2,0,0,0,0,0,5,2,0,0,0,0,"(W, 5-4)"
102918,RP,H,1.0,12,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,"(H, 8)"
102919,RP,H,1.0,22,5,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"(H, 19)"
102921,RP,H,0.1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(H, 11)"
102922,CL,"",1.0,20,4,1,0,0,2,1,0,0,1,1,1,0,1,0,0,0,0,""
102928,RP,H,0.2,17,4,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"(H, 5)"
102988,SP,W,6.0,78,21,1,1,1,4,2,1,0,1,1,1,5,7,0,0,0,0,"(W, 9-4)"
102965,CL,"",0.2,17,4,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,""
102970,SP,L,4.0,79,22,0,2,0,7,3,3,0,1,5,5,4,4,3,0,0,0,"(L, 1-6)"
102983,RP,"",2.0,34,10,1,2,0,3,2,1,0,0,1,1,2,2,0,0,0,0,""
103041,RP,"",1.0,14,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,""
103053,SP,L,6.0,85,24,3,1,1,6,6,0,0,0,2,2,1,6,3,0,0,0,"(L, 4-1)"
103057,CL,"",1.0,20,5,2,1,0,2,1,0,0,1,1,1,0,0,0,0,0,0,""
103016,RP,H,1.0,10,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"(H, 26)"
103032,SP,W,6.0,91,23,12,1,0,4,2,1,0,1,1,1,1,3,2,0,0,0,"(W, 4-1)"
103034,RP,H,1.0,9,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,"(H, 16)"
103035,CL,S,1.0,14,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(S, 21)"
103093,CL,"",1.0,16,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,""
103095,RP,"",1.0,8,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,""
103107,SP,L,6.0,98,26,3,4,0,6,2,2,0,2,4,4,1,9,3,0,0,0,"(L, 7-4)"
103065,RP,H,1.0,22,4,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,"(H, 5)"
103071,RP,H,1.0,22,4,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"(H, 13)"
103074,SP,W,5.0,70,20,6,1,0,5,3,2,0,0,2,2,0,6,2,0,0,0,"(W, 9-3)"
103083,CL,S,1.0,20,5,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,"(S, 18)"
103085,RP,H,1.0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,"(H, 18)"
103141,CL,"",1.0,15,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,""
103147,RP,"",1.0,14,4,0,0,0,1,0,1,0,0,1,1,1,2,0,0,0,0,""
103153,RP,H,1.1,28,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"(H, 16)"
103157,RP,W,1.0,22,4,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,"(W, 2-1)"
103158,SP,"",4.0,84,20,7,3,0,5,4,1,0,0,3,3,3,2,0,0,0,0,""
103159,RP,H,0.2,17,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"(H, 1)"
103161,RP,BS,1.0,25,7,1,1,0,3,2,1,0,0,2,2,1,0,1,0,0,0,"(BS, 2)"
103118,RP,"",1.0,15,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,""
103122,SP,"",6.0,91,26,3,3,0,6,2,2,0,2,6,6,7,6,0,1,0,0,""
103125,RP,L,1.2,32,9,2,2,0,2,1,0,0,1,4,3,0,3,0,1,0,0,"(L, 5-2)"
103127,RP,"",1.0,11,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,""
103128,CL,"",0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,""
103200,RP,"",2.0,37,6,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,""
103208,CL,"",1.0,9,4,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,""
103216,SP,W,6.0,72,23,6,0,1,5,5,0,0,0,1,0,2,9,0,0,0,0,"(W, 6-3)"
103172,SP,L,4.0,82,19,4,5,0,3,1,2,0,0,5,5,0,5,2,0,0,0,"(L, 6-6)"
103178,RP,"",2.0,64,15,2,4,0,5,4,0,0,1,5,5,1,3,0,0,0,0,""
103182,CL,"",3.0,30,13,0,0,0,4,0,2,0,2,3,3,7,0,1,0,0,0,""
103250,SP,L,7.0,77,23,4,0,0,4,3,0,0,1,1,1,3,6,2,0,0,0,"(L, 7-5)"
103260,CL,"",1.0,16,4,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,""
103220,CL,S,1.0,20,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"(S, 26)"
103226,RP,H,1.0,15,4,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,"(H, 21)"
103229,RP,"",1.0,25,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
103232,RP,W,0.1,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(W, 6-3)"
103235,SP,"",5.2,104,22,7,3,0,2,1,1,0,0,0,0,5,3,2,0,0,0,""
103305,RP,H,0.1,18,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"(H, 1)"
103313,SP,"",4.0,63,15,3,2,0,2,2,0,0,0,1,1,4,3,0,0,0,0,""
103315,RP,H,1.0,10,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(H, 10)"
103317,RP,"",1.0,15,5,1,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,""
103318,RP,"",1.0,11,4,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,""
103321,CL,L,1.0,15,6,0,0,0,3,1,1,0,1,3,3,1,0,0,0,0,0,"(L, 1-4)(BS, 3)"
103272,RP,"",0.2,19,4,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,""
103276,CL,W,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(W, 2-3)"
103281,RP,"",1.1,18,6,0,0,0,2,1,0,0,1,2,2,1,3,0,0,0,0,""
103287,RP,"",1.0,15,5,0,0,0,2,2,0,0,0,0,0,2,1,0,0,0,0,""
103293,SP,"",5.2,99,24,5,3,1,4,3,1,0,0,1,1,5,4,1,3,0,0,""
103355,CL,"",1.0,10,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,""
103357,RP,"",3.0,60,14,4,1,0,4,1,1,0,2,2,2,1,3,0,0,0,0,""
103358,SP,L,1.0,40,11,2,2,1,5,2,0,0,3,8,8,0,0,0,0,0,0,"(L, 0-3)"
103359,RP,"",1.2,27,5,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,""
103364,RP,"",1.1,27,5,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,""
103329,RP,"",2.0,25,7,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,""
103339,CL,"",1.0,7,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,""
103346,SP,W,6.0,93,24,2,1,0,6,3,2,0,1,1,1,8,4,1,0,0,0,"(W, 7-6)"
103402,RP,"",0.2,15,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,""
103404,RP,"",1.0,13,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,""
103408,SP,L,4.0,68,17,7,1,0,4,2,2,0,0,2,2,1,0,3,0,0,0,"(L, 4-2)"
103421,CL,"",1.1,19,5,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,""
103422,RP,"",1.0,21,6,1,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,""
103386,RP,H,1.0,12,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,"(H, 5)"
103393,CL,S,1.0,18,4,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"(S, 2)"
103395,SP,W,7.0,96,26,2,2,0,7,6,1,0,0,1,1,3,9,1,0,1,0,"(W, 5-2)"
103454,RP,H,1.2,25,6,1,0,1,1,1,0,0,0,0,0,3,0,0,1,0,0,"(H, 8)"
103459,SP,"",5.0,85,20,5,3,0,2,2,0,0,0,1,0,2,6,1,3,0,1,""
103460,RP,"",1.0,18,4,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,""
103465,RP,BS,1.1,21,7,2,0,0,3,3,0,0,0,1,1,0,2,0,0,0,0,"(BS, 6)"
103476,CL,L,0.1,5,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,"(L, 4-3)"
103434,RP,"",0.2,12,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,""
103435,RP,"",0.2,5,3,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,""
103439,SP,"",6.0,95,24,4,4,0,2,2,0,0,0,1,1,4,6,4,1,0,0,""
103441,RP,"",0.1,21,4,1,2,0,1,1,0,0,0,1,1,0,0,0,2,0,0,""
103445,RP,"",0.2,16,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,""
103452,RP,"",0.2,8,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,""
103453,CL,W,1.0,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(W, 2-2)"
103507,SP,W,7.0,106,24,7,1,0,3,3,0,0,0,0,0,4,8,0,0,0,0,"(W, 8-5)"
103513,RP,"",1.0,16,4,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,""
103518,CL,"",1.0,16,4,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,""
103482,RP,"",0.2,24,5,1,1,0,2,0,1,0,1,1,1,0,1,0,0,0,0,""
103495,RP,"",1.0,22,4,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,""
103497,RP,"",0.1,23,7,0,1,0,5,4,1,0,0,6,6,1,0,0,0,0,0,""
103502,CL,"",1.0,21,7,0,1,1,2,1,1,0,0,2,2,0,2,0,0,0,0,""
103505,SP,L,6.0,96,25,7,0,0,7,5,1,0,1,4,2,5,5,1,2,1,0,"(L, 0-7)"
103561,CL,"",1.0,15,4,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,""
103565,RP,"",1.0,8,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,""
103570,RP,H,0.1,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(H, 12)"
103571,RP,H,1.0,17,5,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"(H, 4)"
103575,SP,W,5.2,87,24,4,2,0,6,3,3,0,0,3,3,3,5,2,0,0,0,"(W, 8-7)"
103532,RP,L,0.1,20,6,0,0,0,5,2,2,0,1,4,4,0,1,0,0,0,0,"(L, 4-1)(BS, 1)"
103533,RP,H,0.2,16,3,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,"(H, 4)"
103538,SP,"",5.0,84,21,1,2,0,6,5,1,0,0,2,2,4,5,3,1,0,0,""
103551,CL,"",3.0,43,12,2,0,0,4,3,1,0,0,0,0,2,3,0,1,0,0,""
103610,SP,L,4.2,90,24,2,2,0,9,6,1,0,2,6,6,4,5,1,0,0,0,"(L, 3-3)"
103621,CL,"",2.0,27,7,2,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,""
103634,RP,"",1.1,27,7,0,0,0,3,1,2,0,0,3,2,1,1,2,0,0,0,""
103588,RP,H,1.2,17,6,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,"(H, 8)"
103590,RP,"",1.0,24,6,2,0,0,3,0,1,0,2,3,3,0,0,0,0,0,0,""
103592,CL,S,1.0,12,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(S, 13)"
103608,SP,W,5.1,75,21,7,2,0,4,1,1,0,2,3,3,3,2,2,0,0,0,"(W, 1-0)"
103667,CL,"",1.0,11,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,""
103677,RP,"",1.0,15,5,0,1,0,1,1,0,0,0,1,1,0,3,0,0,0,0,""
103679,RP,"",1.0,19,4,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,""
103686,RP,"",0.0,22,5,0,1,0,4,1,1,0,2,5,5,0,0,0,0,0,0,""
103688,SP,L,5.0,76,23,3,1,1,8,4,2,0,2,4,4,3,3,3,0,0,1,"(L, 3-13)"
103640,RP,"",1.0,7,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,""
103653,CL,"",2.0,24,9,0,0,0,4,3,0,0,1,2,2,1,3,1,0,0,0,""
103658,SP,W,6.0,92,20,6,0,0,4,3,1,0,0,0,0,3,5,2,0,0,0,"(W, 6-1)"
103718,SP,L,5.0,108,26,4,2,0,9,6,2,0,1,6,6,1,9,0,1,1,0,"(L, 4-9)"
103739,CL,"",3.0,39,12,1,1,0,2,1,0,0,1,1,1,1,4,0,0,0,0,""
103690,CL,"",1.0,19,4,2,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,""
103694,RP,"",0.1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,""
103712,SP,W,7.2,100,30,5,2,0,6,5,1,0,0,1,1,7,6,3,1,0,0,"(W, 8-1)"
103779,CL,L,1.0,17,6,1,1,0,2,1,0,0,1,1,1,2,0,0,0,0,0,"(L, 2-1)"
103788,SP,"",4.2,74,21,3,2,0,6,1,3,0,2,3,3,6,2,1,0,1,0,""
103793,RP,"",2.1,45,10,3,0,0,3,1,2,0,0,0,0,1,2,1,1,0,0,""
103749,RP,W,1.0,10,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"(W, 4-2)"
103750,SP,"",5.2,83,24,6,2,0,6,5,1,0,0,3,3,0,8,1,0,0,0,""
103754,CL,S,1.0,16,4,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,"(S, 25)"
103765,RP,"",1.1,22,5,1,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,""
103821,SP,L,4.2,94,21,5,2,1,6,2,3,0,1,4,4,1,5,0,1,0,0,"(L, 3-3)"
103831,CL,"",1.0,17,5,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,""
103839,RP,"",1.1,17,4,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,""
103840,RP,"",1.0,15,4,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,""
103795,CL,S,1.0,8,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,"(S, 14)"
103798,RP,H,1.0,11,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"(H, 15)"
